PublicID,Date,Latitude,Longitude,strike1,dip1,rake1,strike2,dip2,rake2,ML,Mw,Mo,CD,NS,DC,Mxx,Mxy,Mxz,Myy,Myz,Mzz,VR,Tva,Tpl,Taz,Nva,Npl,Naz,Pva,Ppl,Paz,Method,reviewed,reviewer,source
3008210,20081200000000,-36.6012,177.1406,211,67,-94,42,23,-80,4.3,4,1.03E+022,4,4,86,29.91,-30.92,33.14,47.85,-63.08,-77.76,73,99.25,22,304,7.48,4,212,-106.73,68,113,1,False,,GeoNet
3008539,20081200000000,-44.364,170.1146,355,87,6,264,84,177,4.1,3.6,3.04E+021,10,5,85,6.77,29.68,-2.08,-4.68,-3.14,-2.08,70,31.65,6,220,-2.42,83,21,-29.23,2,129,1,False,,GeoNet
3008836,20081200000000,-37.5239,176.499,345,82,13,253,77,172,5.3,4.3,3.6E+022,195,3,98,170.01,295.73,-65.65,-194.76,-61.74,24.75,75,358.05,15,210,3.06,75,15,-361.11,3,119,1,False,,GeoNet
3009382,20081200000000,-41.8931,174.233,47,78,158,142,68,13,3.7,3.7,3.71E+021,10,3,83,29.63,5.78,12.47,-37.61,-4.31,7.98,64,35.49,24,3,3.26,65,200,-38.75,7,96,1,False,,GeoNet
3010357,20081200000000,-43.8242,169.1962,233,88,-122,140,32,-4,4.8,4.3,3.63E+022,6,6,71,188.83,74.79,221.83,-163.52,-219.39,-25.31,85,335.23,35,350,56.37,32,234,-391.6,39,114,1,False,,GeoNet
3013688,20081200000000,-38.9434,178.5976,302,64,-150,198,63,-29,4.2,4.2,1.96E+022,24,4,65,-82.85,108.4,65.98,175.69,-18.74,-92.85,72,215.21,1,70,-37.65,51,339,-177.56,39,160,1,False,,GeoNet
3016050,20081200000000,-37.7997,176.7487,37,59,-121,266,42,-49,4.1,3.8,6.66E+021,6,3,42,48.08,-45.22,-10.37,-2.51,21.65,-45.56,54,77.85,9,148,-22.4,26,53,-55.44,62,257,1,False,,GeoNet
3016538,20081200000000,-42.4349,172.8509,246,83,-144,152,54,-8,4.9,4.6,7.66E+022,6,8,55,448.93,403.58,336.96,-438.81,-375.83,-10.12,73,-862.99,19,14,668.58,53,255,194.41,30,115,1,False,,GeoNet
3016545,20081200000000,-42.4897,172.8773,82,84,154,175,64,6,4,3.8,5.77E+021,2,4,73,5.45,51.15,23.46,-16.27,-3.02,10.83,63,53.53,23,35,8.34,63,249,-61.87,14,131,1,False,,GeoNet
3016554,20081200000000,-36.9142,177.7315,64,50,1,334,89,140,5.8,5.2,7.05E+023,117,5,78,-4348.41,-3536.89,-2476.63,3904.25,-3791.9,444.17,84,6635.09,28,282,827.1,50,153,-7462.19,26,27,1,True,Felipe,GeoNet
3016573,20081200000000,-38.614,176.6828,139,69,41,32,52,153,4.7,4.2,2.41E+022,96,2,71,117.48,-18.67,151.97,-212.79,37.15,95.32,61,259.06,43,2,-36.94,45,161,-222.12,11,262,1,False,,GeoNet
3017161,20081200000000,-38.2542,176.0921,45,64,86,233,26,97,5.8,5,3.34E+023,177,6,98,-1487.27,1332.36,1389.5,-1114.39,-1521.27,2601.66,74,3320.74,71,308,31.05,3,46,-3351.79,19,138,1,True,Felipe,GeoNet
3023036,20081200000000,-47.256,165.1492,152,87,-94,26,5,-36,4.5,4.5,6.37E+022,2,6,55,83.96,-96.81,-312.48,62.26,-549.25,-146.22,74,556.59,42,246,160.44,4,152,-717.04,48,58,1,False,,GeoNet
3019706,20081200000000,-47.3059,164.9105,148,87,-91,351,3,-67,3.7,3.9,9.17E+021,2,3,88,4.31,-0.45,-48.35,8.48,-77.26,-12.79,61,88.76,42,239,5.88,1,148,-94.64,48,57,1,False,,GeoNet
3020281,20081200000000,-38.7511,175.7438,39,83,-142,303,52,-9,4.4,4.1,1.47E+022,147,3,49,131.36,-48.39,-65.31,-90.51,54.55,-40.85,57,169.08,20,165,-43.33,51,47,-125.75,32,269,1,False,,GeoNet
3020543,20081200000000,-45.301,166.7806,188,76,85,27,15,108,4.3,3.9,7.88E+021,27,5,49,19.71,16.71,-10.66,-45.85,68.08,26.14,82,67.16,59,91,23.27,5,189,-90.43,31,282,1,False,,GeoNet
3021098,20081200000000,-40.5542,174.8671,237,86,-81,351,10,-156,5,4.6,1.05E+023,45,8,82,-52.72,-66.43,881,240.04,-522.3,-187.31,74,996.57,40,319,98.59,9,56,-1095.16,48,157,1,False,,GeoNet
3021314,20081200000000,-49.05,163.99,50,87,123,145,33,5,4.6,5.1,4.65E+023,10,8,52,2310.19,16.6,3649.69,-2780.35,-1695.48,470.16,80,5289.22,39,350,-1281.74,33,228,-4007.48,34,113,1,True,Felipe,GeoNet
3028200,20090100000000,-35.3192,178.8945,83,88,-74,180,17,-172,5.5,4.9,2.37E+023,165,4,60,-249.85,-569.19,-2283.26,621.73,54.52,-371.89,66,2109.33,41,157,525.49,17,262,-2634.82,45,10,1,False,,GeoNet
3028730,20090100000000,-41.5955,173.2266,271,83,-73,21,19,-159,4.6,4.2,2.4E+022,114,2,15,-10.66,-66.61,224.06,110.26,66.23,-99.59,64,175.25,36,346,129.37,18,89,-304.62,49,201,1,False,,GeoNet
3036893,20090100000000,-37.0368,177.1741,106,89,25,15,65,179,4.1,3.5,2.34E+021,2,3,78,11.94,-18.08,9.91,-10.25,0.76,-1.69,76,24.72,18,334,-2.74,65,108,-21.98,17,238,1,False,,GeoNet
3037720,20090100000000,-37.4632,177.3857,337,83,97,114,10,47,4.5,4.2,2.08E+022,60,4,64,-54.87,-12.67,-68.22,-15.29,-189.23,70.16,74,228.86,52,255,-40.81,7,156,-188.05,37,61,1,False,,GeoNet
3038001,20090100000000,-42.7407,172.3768,339,88,-11,70,79,-178,4.8,4.4,4.61E+022,5,11,42,370.29,346.47,53.38,-216.29,63.02,-154,83,539.06,6,25,-382.36,79,148,-156.7,9,294,1,False,,GeoNet
3038679,20090100000000,-36.9351,177.1656,187,74,-135,82,47,-22,4.5,4.2,1.93E+022,2,8,35,18.48,-157.19,29.39,67.36,-98.81,-85.84,77,230.48,17,309,-75.03,43,202,-155.45,42,55,1,False,,GeoNet
3038944,20090200000000,-36.9276,177.1851,188,73,-136,82,48,-23,4.5,4.2,2.5E+022,2,7,73,41.54,-189.58,-8.57,63.42,-138.41,-104.97,75,268.19,15,310,-36.07,43,204,-232.12,43,54,1,False,,GeoNet
3040036,20090200000000,-37.4825,177.3806,154,88,-100,53,10,-11,4.5,4.2,2.57E+022,48,4,81,-49.19,-6.19,-105.23,54.12,-229.71,-4.94,73,270,42,253,-25.95,10,154,-244.04,46,54,1,False,,GeoNet
3040641,20090200000000,-37.3509,176.5669,60,90,94,156,4,6,5,4.3,3.12E+022,222,4,19,-5.52,114.94,262.07,79.04,-168.67,-73.53,69,232.82,45,334,158.42,4,240,-391.23,45,146,1,False,,GeoNet
3040881,20090200000000,-37.0237,177.1506,356,73,-131,247,44,-25,4.2,3.8,6.21E+021,2,6,76,-8.8,-37.95,9.22,35.86,36.46,-27.07,73,66.08,18,115,-7.99,39,10,-58.09,46,225,1,False,,GeoNet
3040913,20090200000000,-36.989,177.1873,209,73,-85,13,18,-105,4.5,4.2,2.6E+022,2,6,13,-81.48,-137.91,94.1,154.99,-193.93,-73.51,81,332.74,28,295,-144.55,5,27,-188.19,62,126,1,False,,GeoNet
3041050,20090200000000,-37.8197,176.6389,12,67,-121,249,38,-39,3.7,3.5,1.78E+021,8,3,94,3.72,-10.26,1,7.13,10.87,-10.85,61,18.05,16,124,-0.59,28,25,-17.46,56,241,1,False,,GeoNet
3043367,20090200000000,-39.9614,176.6522,155,83,-89,325,7,-100,4,4,9.47E+021,42,3,33,33.09,-11.91,-37.99,8.81,-83.66,-41.9,66,75.78,38,244,37.89,1,334,-113.66,52,66,1,False,,GeoNet
3049738,20090200000000,-46.0753,165.5671,16,87,81,267,10,161,4.1,4.2,2.04E+022,2,5,95,-23.27,31.37,51.77,-1.07,-193.68,24.35,72,206.94,47,277,-5.36,9,16,-201.58,41,115,1,False,,GeoNet
3050304,20090200000000,-38.8875,179.1649,83,75,-68,205,26,-145,3.7,4.1,1.34E+022,24,3,16,17.22,-34.7,-116.81,64.49,-34.8,-81.7,54,98.39,27,156,70.65,21,257,-169.04,55,20,1,False,,GeoNet
3051685,20090200000000,-43.0864,173.415,241,60,82,78,31,104,3.8,3.7,3.9E+021,24,4,69,-28.54,7.89,-14.64,-8.24,12.63,36.78,71,42.25,73,129,-6.46,7,245,-35.79,15,337,1,False,,GeoNet
3052938,20090300000000,-35.123,-178.207,359,85,80,242,12,152,5,5.4,1.29E+024,4,6,58,-2845.67,2286.19,-1171.64,-920.46,-12471.08,3766.13,60,14435.58,49,258,-3046.21,10,0,-11389.37,39,99,1,True,Felipe,GeoNet
3053327,20090300000000,-37.8196,177.5781,20,73,76,241,22,129,3.9,3.9,7.01E+021,42,5,67,-6.54,31.45,18.44,-25.95,-53.11,32.5,73,63.89,60,270,12.49,14,24,-76.38,27,121,1,False,,GeoNet
3054325,20090300000000,-43.3105,172.2648,57,60,122,186,42,48,4.1,3.9,9.07E+021,6,5,58,-5.28,60.01,35.39,-57.46,-9.45,62.75,74,79.95,61,16,21.53,27,220,-101.48,10,125,1,False,,GeoNet
3055084,20090300000000,-36.934,176.7711,314,80,22,220,68,169,4.9,4.9,2.83E+023,305,2,68,2239.23,-302.69,-792.51,-2989.11,-468.17,749.88,61,2583.59,23,179,493.79,66,336,-3077.38,8,85,1,False,,GeoNet
3057749,20090300000000,-38.6262,176.6126,214,79,-168,121,78,-11,4.9,4.3,3.24E+022,69,2,81,310.51,-132.88,-10.22,-257.8,-71.88,-52.7,69,340.12,1,347,-32.25,74,255,-307.87,16,78,1,False,,GeoNet
3058887,20090300000000,-39.0314,178.3542,182,73,132,290,44,25,4.3,4.2,2.44E+022,30,4,76,20.51,-158,-29.45,-125.41,145,104.91,49,228.68,46,134,31.31,39,347,-259.99,18,243,1,False,,GeoNet
3059381,20090300000000,-49.226,164.639,9,44,150,121,70,50,5.2,5,3.45E+023,16,9,60,600.36,-1341.47,2534.3,-2261.78,29.29,1661.42,80,3835.25,49,348,-773.31,37,137,-3061.93,15,239,1,True,Felipe,GeoNet
3059528,20090300000000,-36.7245,177.5899,11,79,74,249,20,146,5.5,5,3.7E+023,171,5,94,-339.27,1234.94,488.93,-920.15,-3264.75,1259.42,77,3639.75,53,262,119.42,16,14,-3759.17,32,115,1,True,Felipe,GeoNet
3059862,20090300000000,-38.4562,176.2752,204,73,-157,107,68,-19,3.1,3.3,1.07E+021,4,3,35,9.06,-7.83,0.14,-3.93,-2.12,-5.13,70,12.8,3,335,-4.19,62,238,-8.61,28,67,1,False,,GeoNet
3063166,20090300000000,-37.7863,176.7771,31,75,107,162,23,43,6.2,5.1,5.65E+023,159,5,78,292.39,112.06,3031.11,-3307.15,-3598.98,3014.76,79,5979.47,57,324,-667.43,17,206,-5312.04,28,107,1,True,Felipe,GeoNet
3064331,20090300000000,-37.3754,179.8723,148,84,129,245,39,10,4.4,4,1.19E+022,4,3,37,-76.39,-21.43,15.82,60.31,100.48,16.08,56,141.29,38,92,-44.22,38,323,-97.07,28,208,1,False,,GeoNet
3064359,20090300000000,-45.1335,166.9137,6,80,-71,123,21,-151,4.5,4.1,1.6E+022,30,7,76,-26.73,43.97,-13.57,72.81,140.9,-46.09,75,170.69,33,80,-20.6,19,182,-150.08,51,298,1,False,,GeoNet
3065595,20090300000000,-45.0608,167.4216,24,51,85,212,39,96,4.7,4.1,1.71E+022,90,3,28,15.95,114.25,11.86,-146.02,-31.71,130.06,60,133.67,83,265,74.74,4,27,-208.41,6,118,1,False,,GeoNet
3065757,20090300000000,-37.8238,176.6763,14,82,-146,279,57,-9,3.7,3.5,1.89E+021,8,3,42,8.32,-15.51,-4.57,-2.29,8.44,-6.03,75,22.1,17,142,-6.38,56,26,-15.72,29,242,1,False,,GeoNet
3065888,20090300000000,-38.3441,178.2364,253,77,112,13,25,33,4.2,4.1,1.47E+022,36,3,78,-31.9,69.17,-117.2,-24.68,31.95,56.58,84,138.82,53,189,17.2,21,68,-156.03,29,326,1,False,,GeoNet
3065979,20090300000000,-38.9481,178.504,168,90,125,258,35,0,4.3,4.1,1.54E+022,36,3,67,-23.98,-86.83,45.17,23.54,119.18,0.44,66,140.55,35,108,27.36,35,347,-167.91,35,228,1,False,,GeoNet
3066315,20090300000000,-44.2547,169.9938,339,88,-4,69,86,-178,4.8,4.6,8.12E+022,12,9,85,573.05,603.58,-0.12,-507.49,57.79,-65.56,86,843.45,1,24,-62.26,86,132,-781.19,4,294,1,False,,GeoNet
3070571,20090400000000,-37.787,176.78,252,75,-86,57,16,-104,3.6,3.4,1.62E+021,2,4,59,7.91,-4.97,13.18,-1.59,-4.47,-6.32,60,17.98,30,339,-3.65,4,70,-14.33,60,168,1,False,,GeoNet
3070834,20090400000000,-39.41,177.03,6,83,-109,256,20,-22,4.2,3.9,8.64E+021,21,3,90,9.95,-28.17,-3.15,12.35,79.37,-22.3,68,84.12,35,112,4.53,19,8,-88.64,49,256,1,False,,GeoNet
3070901,20090400000000,-38.6694,178.4582,70,54,-98,263,36,-79,4.3,4.5,6.46E+022,21,7,25,462.46,-26.09,-165.05,287.43,163.89,-749.89,60,496.5,9,165,298.85,6,74,-795.34,79,311,1,False,,GeoNet
3070987,20090400000000,-38.6699,178.4465,82,48,-96,271,42,-83,4.4,4.5,6.67E+022,18,6,36,536.03,-14.21,-60.22,247.02,88.42,-783.05,65,539.93,3,176,253.25,4,86,-793.18,85,301,1,False,,GeoNet
3071401,20090400000000,-41.6446,172.8777,221,84,57,121,33,168,4.5,4.1,1.61E+022,78,2,74,-98.01,38.87,-89.75,69.57,95.45,28.44,85,150,42,100,22.09,32,224,-172.1,31,337,1,False,,GeoNet
3072353,20090400000000,-38.7178,178.5114,339,71,146,81,58,23,5.1,5.1,4.58E+023,6,7,30,-2197.78,-2593.13,1401.45,1397.27,-3382.24,800.51,72,5557.21,37,297,-1955.38,52,133,-3601.83,8,33,1,True,Felipe,GeoNet
3074697,20090400000000,-43.4905,171.5997,37,65,65,265,35,132,4.3,4,1.01E+022,6,7,88,-63.67,40.67,18.52,-8.74,-60.28,72.41,73,-98.31,61,268,-6.24,23,48,104.55,16,145,1,False,,GeoNet
3075621,20090400000000,-46.1456,167.7718,79,84,172,170,82,6,4.5,3.9,8.44E+021,12,5,96,27.62,77.54,13.37,-31.84,6.29,4.21,70,83.62,10,34,1.6,80,222,-85.21,1,125,1,False,,GeoNet
3078628,20090400000000,-35.7566,178.5172,38,60,67,259,37,125,5.4,4.6,8.94E+022,192,3,94,-566.28,434.59,124.5,-133.04,-425.8,699.32,46,880.82,66,265,25.96,20,50,-906.78,12,145,1,False,,GeoNet
3082025,20090400000000,-37.8165,176.674,21,72,-119,262,34,-34,3.6,3.4,1.36E+021,8,3,59,3.92,-8.61,-3.16,2.54,8.73,-6.46,53,15.15,22,133,-3.09,27,30,-12.05,54,256,1,False,,GeoNet
3082943,20090400000000,-41.0514,175.4407,35,53,-104,237,39,-73,4.3,4,1.16E+022,39,3,43,67.01,-30.5,4.53,59.1,41.64,-126.12,69,96.65,7,135,38.99,11,43,-135.64,77,258,1,False,,GeoNet
3087732,20090500000000,-43.1487,170.9615,332,86,5,242,85,176,3.9,3.7,3.82E+021,8,4,47,25.7,21.18,-1.9,-37.58,-1.46,11.88,59,32.39,6,198,11.65,84,10,-44.03,1,107,1,False,,GeoNet
3088329,20090500000000,-36.9732,179.4844,233,80,155,328,65,11,4.6,4.5,7.34E+022,39,4,89,547.26,236.26,-282.22,-686.23,95.95,138.97,44,712.08,25,188,43.01,63,32,-755.09,10,283,1,False,,GeoNet
3090296,20090500000000,-45.8625,167.1752,324,51,-87,139,39,-94,4.3,3.8,4.94E+021,10,6,79,16.76,27.58,4.78,28.87,8.81,-45.62,72,52.05,6,52,-5.35,3,142,-46.7,84,255,1,False,,GeoNet
3091380,20090500000000,-41.3888,174.1226,35,80,122,140,33,18,4.5,3.9,8.4E+021,39,3,94,32.01,-5.06,45.99,-56.33,-50.23,24.32,34,85.21,46,337,-2.45,31,208,-82.76,28,100,1,False,,GeoNet
3097975,20090500000000,-44.51,169.8636,68,77,155,164,65,15,4.3,3.7,3.65E+021,4,7,80,17.92,24.67,17.57,-22.26,3.28,4.34,71,38.47,27,24,-3.87,61,222,-34.6,8,118,1,False,,GeoNet
3104595,20090600000000,-46.8778,165.7625,342,51,91,160,39,89,4.3,4,1.05E+022,21,3,91,-14.95,-29.7,-5.53,-89.97,-20.58,104.93,70,107.13,84,261,-4.64,1,161,-102.48,6,71,1,False,,GeoNet
3109948,20090600000000,-38.1385,176.1996,73,70,156,172,67,22,5.1,4.3,3.59E+022,198,3,36,117.29,257.26,213.25,-128.95,126.95,11.66,76,427.44,31,32,-136.21,59,216,-291.23,2,123,1,False,,GeoNet
3114808,20090600000000,-38.9793,175.7617,53,56,-67,195,41,-120,4.5,4.3,2.7E+022,3,17,67,45.51,-166.38,-90.7,168.62,20.67,-214.13,74,293.98,8,126,-48.52,20,219,-245.46,69,15,1,False,,GeoNet
3114956,20090600000000,-38.9809,175.7538,43,53,-66,186,43,-119,4.5,4.4,3.9E+022,3,15,47,-32.06,-228.18,-89.48,332.86,32.37,-300.79,77,448.78,5,116,-118.47,19,207,-330.31,70,11,1,False,,GeoNet
3114967,20090600000000,-38.9692,175.757,21,55,-73,174,38,-113,3.4,3.5,1.78E+021,4,3,99,-0.62,-2.3,-4.93,16.6,4.54,-15.98,29,17.71,9,99,0.12,13,191,-17.83,74,337,1,False,,GeoNet
3115714,20090600000000,-42.5092,169.807,157,78,16,63,74,168,4.8,4.3,3.4E+022,13,10,72,209.6,206.54,71.77,-289.81,50.04,80.21,76,-365.35,20,21,314.5,70,192,50.84,3,290,1,False,,GeoNet
3123042,20090700000000,-44.2062,168.5668,1,68,27,260,65,156,4.1,3.4,1.65E+021,6,4,38,-1.63,15.09,-2.02,-6.68,-2.88,8.31,55,13.42,34,222,6.06,56,37,-19.48,2,130,1,False,,GeoNet
3123574,20090700000000,-36.8041,178.1354,195,60,-123,68,43,-46,5.4,4.8,1.88E+023,78,3,64,646.74,-920.11,-486.32,760.72,-1035.9,-1407.46,72,1696.38,9,308,371.19,28,212,-2067.56,60,55,1,False,,GeoNet
3124785,20090700000000,-45.7512,166.5773,26,25,131,162,72,73,7.2,7.8,5.45E+027,31,-1,81,10200000,1350000,15500000,-39100000,38700000,29000000,-1,51640000,60,48,5350000,16,168,-56980000,25,265,1,True,Felipe,GeoNet
3350237,20090700000000,-45.8502,165.6878,86,71,142,190,54,24,4.9,4.6,9.99E+022,18,6,73,-219.96,721.78,552.05,-117.58,317.33,337.55,66,1071.74,40,42,-144.68,48,243,-927.06,11,141,1,False,,GeoNet
3352355,20090700000000,-45.4429,166.5471,16,28,110,174,64,80,5.6,5.5,1.93E+024,12,13,77,2670.24,1416.9,2079.64,-16506.13,11573.5,13835.89,84,18126.79,69,63,2309.82,9,178,-20436.61,18,272,1,True,Felipe,GeoNet
3124878,20090700000000,-46.2777,166.267,206,54,98,13,37,79,5.1,4.8,1.84E+023,14,6,58,158.63,780.2,-312.19,-1690.95,446,1532.32,72,1625.76,79,147,427.68,6,21,-2053.45,9,290,1,False,,GeoNet
3409051,20090700000000,-46.0655,165.9142,171,81,75,49,18,147,4.5,4.3,3.75E+022,20,6,58,-51.55,85.87,102.23,-101.88,332.44,153.43,71,419.39,52,63,-88.42,15,173,-330.98,34,274,1,False,,GeoNet
3124916,20090700000000,-46.0442,165.9403,137,63,56,13,42,138,4.8,4.6,8.39E+022,16,6,71,97.69,-194.77,510.57,-677.93,123.41,580.23,73,903.67,58,0,-128.9,30,153,-774.77,12,251,1,False,,GeoNet
3409542,20090700000000,-45.6137,166.4097,199,83,116,303,26,16,4.6,4.2,2.01E+022,22,8,54,80.47,-39.11,-37.19,-113.23,170.83,32.76,70,174.92,46,135,51.58,25,15,-226.5,33,268,1,False,,GeoNet
3125113,20090700000000,-45.5342,166.5746,42,87,106,142,16,11,4.8,4.3,3.06E+022,20,10,48,45.35,-56.24,227.22,-111.22,-189.55,65.87,80,352.14,46,328,-91.81,16,221,-260.33,40,117,1,False,,GeoNet
3792344,20090700000000,-45.8087,166.3186,141,82,32,45,58,170,4.7,4.1,1.76E+022,16,6,100,133.02,15.87,73.86,-160.2,56.11,27.18,72,175.81,28,8,-0.02,57,153,-175.78,16,269,1,False,,GeoNet
3792348,20090700000000,-45.5801,166.6914,158,87,16,67,74,176,4.5,4.3,3.17E+022,6,8,13,141.51,212.21,-19.98,-307.58,83.2,166.07,75,228.82,13,24,175.74,74,168,-404.56,9,291,1,False,,GeoNet
3792645,20090700000000,-45.8027,166.6246,9,56,133,130,53,44,4.6,4.4,4.19E+022,14,6,59,109.7,-208.01,111.37,-390.94,-69.11,281.24,79,370.62,55,338,96.48,35,161,-467.1,2,70,1,False,,GeoNet
3792761,20090700000000,-45.4504,166.6408,186,53,126,315,50,52,4.7,4.2,2.47E+022,20,5,82,7.87,-87.92,-105.86,-203.59,52.26,195.72,79,258.86,62,158,-23.04,28,341,-235.82,2,251,1,False,,GeoNet
3792781,20090700000000,-46.2297,165.9042,25,88,91,166,2,51,4.8,4.9,2.59E+023,2,3,99,13.39,14.45,1096.48,-178.88,-2335.71,165.49,70,2591.11,47,297,-10.11,2,205,-2581,43,114,1,False,,GeoNet
3792841,20090700000000,-46.5327,165.955,153,77,30,55,61,165,5.1,4.8,1.96E+023,12,8,90,1252.17,784.7,669.98,-1735.64,623.95,483.48,83,1910.83,30,18,104.1,58,174,-2014.92,11,281,1,False,,GeoNet
3125050,20090700000000,-46.1827,166.0773,212,84,79,95,12,153,4.2,4,1.05E+022,6,4,60,-35.38,2.5,-46.58,5.04,90.75,30.34,60,116.96,50,110,-23.11,11,213,-93.84,38,312,1,False,,GeoNet
3792998,20090700000000,-45.6237,166.6411,166,67,50,51,45,147,4.7,4.3,2.67E+022,28,9,56,98.22,109.24,52.26,-245.56,118.52,147.34,72,233.58,51,30,66.58,36,184,-300.15,13,284,1,False,,GeoNet
3793036,20090700000000,-45.5194,167.0475,234,84,125,333,35,11,5.1,5,4.11E+023,72,13,98,1740.7,1032.75,-2829.48,-2499.95,1709.45,759.25,92,4137.86,41,176,-48.67,34,49,-4089.2,30,296,1,True,Felipe,GeoNet
3125068,20090700000000,-46.3811,166.1576,318,88,-64,52,26,-176,3.6,4,1.18E+022,27,6,57,57.83,-9.26,57.97,-44.53,90.68,-13.29,77,103.27,38,25,28.5,26,137,-131.78,41,253,1,False,,GeoNet
3125075,20090700000000,-45.6402,166.5346,0,74,120,116,34,30,4.2,4.1,1.42E+022,16,6,88,-4.6,-66.88,26.4,-62.99,-104.32,67.59,79,146.82,52,306,-8.87,29,171,-137.95,23,67,1,False,,GeoNet
3128312,20090700000000,-46.2487,166.6038,340,80,140,78,50,13,4.5,4.2,2.37E+022,14,9,13,-117.49,-114.03,62.92,110.09,-197.17,7.4,75,302.05,35,291,-131.04,48,148,-171.01,19,35,1,False,,GeoNet
3125077,20090700000000,-46.1981,166.1608,198,89,90,358,1,70,5.4,5.6,2.9E+024,2,10,93,911.81,582.02,-9018.89,-1134.13,27563.75,222.32,90,28482.79,46,108,1057.97,0,17,-29540.77,44,288,1,True,Felipe,GeoNet
3125082,20090700000000,-46.1905,165.8821,166,48,68,17,47,113,5,4.9,2.82E+023,16,8,93,308.29,88.33,711.12,-2867.03,84.82,2558.74,91,2766.61,74,3,103.68,16,181,-2870.29,1,271,1,False,,GeoNet
3125083,20090700000000,-46.2877,165.8666,352,41,79,187,50,100,5.4,5.3,9.62E+023,16,7,74,1483.33,13.57,-986.09,-10184.94,1478.53,8701.6,91,8945.89,81,149,1354.78,7,0,-10300.67,5,270,1,True,Felipe,GeoNet
3125111,20090700000000,-45.7702,166.5438,174,83,90,358,7,94,4.9,4.6,8.44E+022,6,10,72,123.79,-32.74,82.53,-256.49,816.86,132.69,85,780.85,52,83,126.5,0,174,-907.35,38,264,1,False,,GeoNet
3125112,20090700000000,-45.7702,166.5438,180,60,93,354,31,85,5.2,4.8,1.83E+023,18,11,32,745.74,-93.95,-3.67,-1967.6,888.55,1221.86,84,1453.74,75,99,747.44,3,358,-2201.19,15,268,1,False,,GeoNet
3125133,20090700000000,-46.3703,165.6132,51,58,114,191,39,57,5,4.9,2.63E+023,27,8,70,-553.94,963.19,1346.53,-1742.05,-119.2,2295.99,80,2845.33,67,9,-427.82,20,217,-2417.52,10,124,1,False,,GeoNet
3125179,20090700000000,-45.7037,166.5902,115,87,124,209,34,5,4.6,4.1,1.58E+022,20,6,81,-71.77,57.69,112.93,58.61,69.23,13.16,70,166.29,38,55,-15.98,34,292,-150.32,33,177,1,False,,GeoNet
3125184,20090700000000,-46.2457,166.0143,27,88,-100,285,11,-13,4.7,4.6,9.66E+022,4,7,76,80.18,-205.12,-454.88,-58.59,830.15,-21.59,86,1026.26,42,127,-121.46,11,27,-904.8,46,286,1,False,,GeoNet
3125201,20090700000000,-45.7017,166.5508,350,86,-89,162,4,-98,5.4,5,3.58E+023,12,12,64,710.72,-59.08,598.08,164.71,3489.83,-875.42,92,3221.28,41,79,714.64,1,170,-3935.92,49,261,1,True,Felipe,GeoNet
3125217,20090700000000,-46.1535,165.9364,178,90,112,269,22,1,4.5,4.1,1.47E+022,22,6,76,10.79,-56.58,14.2,-7.33,135.33,-3.46,83,137.41,41,109,18.74,22,357,-156.15,41,248,1,False,,GeoNet
3125238,20090700000000,-46.1513,165.6725,167,54,75,11,39,109,4.4,4.4,4.1E+022,12,8,74,71.51,-10.51,68.48,-424.98,103.07,353.46,77,381.2,76,29,57.92,12,175,-439.13,8,267,1,False,,GeoNet
3125241,20090700000000,-45.5771,166.6162,156,88,71,60,19,174,4.6,4.1,1.71E+022,16,10,48,71.63,8.4,45.91,-66.19,155.27,-5.44,82,145.41,44,47,50.58,19,156,-195.99,40,263,1,False,,GeoNet
3125262,20090700000000,-45.6855,166.5498,6,77,-73,133,21,-141,4.3,3.8,5.46E+021,24,7,96,-1.98,12.46,-9.08,25.24,46.43,-23.26,69,54.03,30,82,1.19,16,182,-55.21,55,297,1,False,,GeoNet
3125270,20090700000000,-46.1189,165.7457,25,71,108,159,26,48,4.2,4,1.1E+022,20,6,85,19.69,6.58,41.25,-81.24,-70.89,61.55,71,105.88,60,322,8.3,18,198,-114.18,24,101,1,False,,GeoNet
3125340,20090700000000,-46.2311,165.7805,47,61,119,178,40,48,4.5,4.2,2.42E+022,12,7,32,-29.54,41.47,171.22,-170.06,-4.46,199.6,80,291.58,62,4,-99.86,25,211,-191.71,11,116,1,False,,GeoNet
3125394,20090700000000,-46.1673,166.1003,217,85,132,313,42,8,5.3,4.9,2.49E+023,12,9,62,1527.11,-80.89,-890.38,-1946.26,1564.42,419.14,86,2224.42,36,163,525.94,42,32,-2750.36,28,275,1,False,,GeoNet
3125421,20090700000000,-45.492,166.5442,49,69,179,140,89,21,5.3,5,3.48E+023,8,12,83,3291.39,521.9,1000.97,-3095.19,814.84,-196.21,89,3635.24,15,6,-316.6,69,142,-3318.64,14,273,1,True,Felipe,GeoNet
3125459,20090700000000,-46.1843,165.9247,178,78,65,65,27,154,4.2,3.9,7.93E+021,20,4,88,-1.53,31.49,11.83,-28.3,65.84,29.83,65,81.83,51,60,-4.99,24,183,-76.84,29,288,1,False,,GeoNet
3125523,20090700000000,-46.5419,165.7901,24,41,150,138,71,53,5.7,5.7,4.15E+024,24,7,66,16199.51,-11433.25,18900.21,-36541.23,16679.27,20341.73,91,37641.5,50,7,7810.23,35,151,-45451.74,18,254,1,True,Felipe,GeoNet
